"customer_key","customer_name","gender","customer_country","customer_continent","order_count","units_purchased","revenue_usd","profit_usd","avg_line_revenue_usd","first_order_date","last_order_date","customer_lifespan_days"
"607841","Aubrey Fugère","Female","France","Europe","2","14","501.45","260.87","125.36","2016-02-25","2020-01-22","1427"
"607852","Eglantine Briard","Female","France","Europe","3","23","7696.80","4855.59","855.20","2018-05-24","2019-06-28","400"
"607949","Armina Tremblay","Female","France","Europe","1","1","32.00","15.69","32.00","2019-11-05","2019-11-05","0"
"608441","Xavier Therriault","Male","France","Europe","1","12","1925.35","1003.16","641.78","2017-12-23","2017-12-23","0"
"608461","Raymond Ruais","Male","France","Europe","3","21","6419.92","3600.97","641.99","2018-02-21","2019-03-11","383"
"608788","Merci Ruel","Female","France","Europe","2","6","350.98","230.96","87.75","2016-07-18","2020-02-26","1318"
"608829","Charles Bureau","Male","France","Europe","1","1","25.69","12.59","25.69","2020-05-04","2020-05-04","0"
"608957","Claude Adler","Female","France","Europe","2","19","4557.82","2400.59","759.64","2016-05-28","2017-02-15","263"
"609198","Jay Fremont","Male","France","Europe","1","21","18003.53","11942.64","3000.59","2018-12-15","2018-12-15","0"
"609259","Marguerite Thibault","Female","France","Europe","1","12","755.47","370.32","188.87","2018-10-11","2018-10-11","0"
"609499","Dominic Rancourt","Male","France","Europe","1","7","3737.00","2377.29","1245.67","2018-12-21","2018-12-21","0"
"609680","Eglantine Landry","Female","France","Europe","1","9","1566.78","1047.66","783.39","2018-05-29","2018-05-29","0"
"609715","Marcelle Metivier","Female","France","Europe","3","11","3855.80","2005.35","550.83","2016-11-26","2020-09-02","1376"
"610088","Belda Mireault","Female","France","Europe","1","25","3657.25","1884.61","731.45","2019-02-13","2019-02-13","0"
"610146","Diane Bazinet","Female","France","Europe","1","3","20.64","11.16","20.64","2021-01-20","2021-01-20","0"
"610264","Xavier Jardine","Male","France","Europe","3","12","10369.92","6893.09","2073.98","2016-02-20","2020-06-03","1565"
"610431","Galatee Lang","Female","France","Europe","2","10","2212.97","1193.81","442.59","2017-09-02","2019-06-01","637"
"610468","Brier Desforges","Female","France","Europe","2","3","424.99","229.56","212.50","2019-05-23","2020-01-11","233"
"610596","Dexter Riquier","Male","France","Europe","2","14","2179.84","1175.38","544.96","2019-07-22","2019-11-16","117"
"610602","Comforte Angélil","Female","France","Europe","1","21","9518.95","5138.64","1359.85","2019-12-05","2019-12-05","0"
"610697","Voleta Bérubé","Female","France","Europe","1","1","47.95","25.90","47.95","2017-01-26","2017-01-26","0"
"610968","Luce Beausoleil","Female","France","Europe","1","11","1710.17","933.05","285.03","2019-12-11","2019-12-11","0"
"611198","Isaac Garnier","Male","France","Europe","1","6","2107.96","1243.51","702.65","2020-11-10","2020-11-10","0"
"611213","Audric Lavallée","Male","France","Europe","1","2","759.99","410.50","380.00","2019-11-05","2019-11-05","0"
"611310","Xarles Jodion","Male","France","Europe","1","4","1866.99","1246.63","933.50","2018-10-27","2018-10-27","0"
"611367","Henri Marseau","Male","France","Europe","1","8","3071.00","2053.52","1535.50","2018-02-19","2018-02-19","0"
"611635","Donat Charbonneau","Male","France","Europe","2","14","4737.52","2834.39","676.79","2019-06-26","2019-12-22","179"
"612329","Dominique Belisle","Female","France","Europe","1","11","8590.88","5667.56","2147.72","2020-01-22","2020-01-22","0"
"613382","Eulalie Laderoute","Female","France","Europe","1","14","2603.88","1408.29","650.97","2019-01-30","2019-01-30","0"
"613510","Lucille Ayot","Female","France","Europe","1","1","229.00","112.25","229.00","2019-05-03","2019-05-03","0"
"613639","Robert Gregoire","Male","France","Europe","2","29","5687.89","3468.80","517.08","2018-11-21","2019-08-21","273"
"613693","Vignette Ruest","Female","France","Europe","1","2","820.00","401.94","820.00","2016-02-13","2016-02-13","0"
"614234","Aurélie LaCaille","Female","France","Europe","3","56","16101.80","8777.24","1073.45","2016-08-08","2021-02-17","1654"
"614937","Caresse Garnier","Female","France","Europe","2","12","3594.45","1872.38","898.61","2019-11-04","2020-06-11","220"
"615131","Christian Cotuand","Male","France","Europe","1","9","5120.36","2793.86","1706.79","2018-09-14","2018-09-14","0"
"615362","Fayette Boucher","Female","France","Europe","2","13","2444.93","1202.46","611.23","2018-01-04","2018-10-18","287"
"615603","Clementine Lapierre","Female","France","Europe","1","1","219.00","146.44","219.00","2016-07-09","2016-07-09","0"
"615726","Esperanza Simon","Female","France","Europe","1","4","3876.00","2591.80","3876.00","2019-11-22","2019-11-22","0"
"615834","Pierrette Bourgeois","Female","France","Europe","1","2","94.88","51.24","94.88","2019-09-28","2019-09-28","0"
"616214","Kari Lesage","Female","France","Europe","1","12","2652.00","1420.44","884.00","2020-01-07","2020-01-07","0"
"616327","Théophile Charest","Male","France","Europe","4","30","8147.34","4593.54","740.67","2016-12-08","2020-05-19","1258"
"616346","Jeoffroi Potvin","Male","France","Europe","4","47","12894.53","7283.62","991.89","2017-05-09","2019-11-09","914"
"616537","Patricia Fouquet","Female","France","Europe","1","4","802.00","433.20","401.00","2020-02-24","2020-02-24","0"
"616656","Lucas Saucier","Male","France","Europe","2","14","220.92","108.29","110.46","2019-09-25","2020-07-03","282"
"616775","Mignonette Authier","Female","France","Europe","1","1","436.20","291.68","436.20","2020-02-12","2020-02-12","0"
"616828","Nicholas Coupart","Male","France","Europe","1","8","6364.88","4185.25","2121.63","2020-01-15","2020-01-15","0"
"616956","Charles Vallée","Male","France","Europe","1","1","349.95","189.02","349.95","2019-05-15","2019-05-15","0"
"617656","Jeanette Duhamel","Female","France","Europe","1","17","4854.51","2854.97","970.90","2019-10-10","2019-10-10","0"
"618287","Carole Labonté","Female","France","Europe","3","13","3521.45","2198.38","704.29","2016-07-11","2020-12-29","1632"
"618556","Olivie Huppé","Female","France","Europe","1","10","1769.30","955.64","589.77","2017-08-21","2017-08-21","0"
"618809","Georgette Dupuis","Female","France","Europe","1","12","3486.00","1897.41","871.50","2019-03-08","2019-03-08","0"
"619018","Patience Courtemanche","Female","France","Europe","4","22","9787.84","6436.74","1631.31","2018-03-02","2020-03-10","739"
"619130","Dixie DeGrasse","Female","France","Europe","2","11","1203.40","609.68","240.68","2018-08-11","2019-08-08","362"
"619242","Merci Bourque","Female","France","Europe","1","8","368.40","180.60","184.20","2019-05-21","2019-05-21","0"
"619428","Aloin Aubé","Male","France","Europe","3","14","3428.42","2049.23","489.77","2019-09-16","2020-02-04","141"
"619459","Fleur Duffet","Female","France","Europe","1","6","1008.68","540.10","504.34","2019-08-19","2019-08-19","0"
"619712","Amber Dumoulin","Female","France","Europe","1","11","1156.89","727.70","385.63","2018-09-27","2018-09-27","0"
"619863","Malagigi Villeneuve","Male","France","Europe","1","1","149.99","100.30","149.99","2018-02-05","2018-02-05","0"
"620075","Ogier Talon","Male","France","Europe","1","10","1845.93","1217.19","922.97","2019-11-09","2019-11-09","0"
"620099","Pensee Routhier","Female","France","Europe","1","8","1314.00","669.02","438.00","2018-02-16","2018-02-16","0"
"620489","Robinette Deschênes","Female","France","Europe","1","9","1019.96","546.64","254.99","2019-08-03","2019-08-03","0"
"620797","Edmee LaGarde","Female","France","Europe","1","18","6352.00","3426.32","3176.00","2017-11-23","2017-11-23","0"
"620894","Sibyla Ruel","Female","France","Europe","1","15","2168.94","1270.88","542.24","2016-09-16","2016-09-16","0"
"621610","Leala Morel","Female","France","Europe","4","17","10581.58","6831.84","2116.32","2018-04-27","2021-01-01","980"
"622003","Russell LeBatelier","Male","France","Europe","2","8","1284.47","693.78","642.24","2016-12-31","2018-05-11","496"
"622011","Blanchefle Douffet","Female","France","Europe","1","10","632.02","335.85","210.67","2016-02-09","2016-02-09","0"
"622253","Prunella Courtemanche","Female","France","Europe","2","32","9113.83","4921.93","1301.98","2019-01-05","2020-02-16","407"
"622267","Corinne Jetté","Female","France","Europe","1","2","872.40","583.36","872.40","2017-02-18","2017-02-18","0"
"622276","Mirabelle Benjamin","Female","France","Europe","2","38","7653.92","4033.11","1093.42","2019-01-12","2020-01-08","361"
"622483","Éléonore Fluet","Female","France","Europe","2","14","5470.48","3536.52","1094.10","2018-08-17","2020-02-11","543"
"622606","Jacques Varieur","Male","France","Europe","2","16","1122.37","601.67","280.59","2018-11-17","2020-02-22","462"
"622740","Allyriane Guédry","Female","France","Europe","4","25","7216.53","4192.00","721.65","2016-01-19","2021-02-19","1858"
"622786","Verrill Sorel","Male","France","Europe","1","1","219.00","146.44","219.00","2019-05-10","2019-05-10","0"
"623004","Claire Dostie","Female","France","Europe","2","27","6044.26","3177.12","755.53","2017-05-24","2019-12-14","934"
"623021","Avent L'Hiver","Male","France","Europe","1","11","1775.93","933.46","887.97","2020-06-10","2020-06-10","0"
"623181","Marphisa Brasseur","Female","France","Europe","2","25","2800.26","1678.26","280.03","2017-06-08","2019-08-09","792"
"623186","Laurence Reault","Female","France","Europe","1","1","109.00","53.43","109.00","2018-10-07","2018-10-07","0"
"623241","Brie Bélanger","Female","France","Europe","1","7","205.95","100.96","102.98","2018-03-08","2018-03-08","0"
"623256","Esperanza Dupuy","Female","France","Europe","1","11","2477.72","1229.98","825.91","2016-11-16","2016-11-16","0"
"623323","Halette Bergeron","Female","France","Europe","1","2","472.00","315.62","472.00","2017-08-16","2017-08-16","0"
"623659","Kari LaGrande","Female","France","Europe","3","12","1684.79","843.09","421.20","2016-01-05","2019-07-27","1299"
"623892","Aymon Beaulieu","Male","France","Europe","2","14","1709.37","926.62","284.90","2018-01-05","2019-10-02","635"
"624165","Marcelle Goguen","Female","France","Europe","5","33","5728.19","3241.18","477.35","2016-01-20","2019-02-21","1128"
"624293","Fanchon Bourassa","Female","France","Europe","3","12","10727.40","7136.30","2145.48","2019-01-03","2019-11-16","317"
"624392","Danielle Trudeau","Female","France","Europe","1","8","667.00","402.32","333.50","2020-01-06","2020-01-06","0"
"624622","D'Arcy Laurent","Male","France","Europe","2","13","2240.95","1294.28","448.19","2018-12-30","2019-10-02","276"
"624742","Belisarda Bédard","Female","France","Europe","4","22","3592.08","2314.81","449.01","2019-01-19","2020-02-12","389"
"624813","Auguste Patel","Male","France","Europe","1","9","528.47","340.86","264.24","2017-12-29","2017-12-29","0"
"625005","Harbin Duffet","Male","France","Europe","2","27","1378.82","715.81","229.80","2018-07-06","2019-08-27","417"
"625297","Christien Perrault","Male","France","Europe","1","8","983.96","647.28","491.98","2016-02-23","2016-02-23","0"
"625370","Perrin Houde","Male","France","Europe","1","3","543.00","293.28","543.00","2018-09-16","2018-09-16","0"
"625495","Leone Corbeil","Female","France","Europe","1","7","3283.00","1773.24","3283.00","2019-01-25","2019-01-25","0"
"625689","Belle Fecteau","Female","France","Europe","1","9","2581.99","1479.09","860.66","2020-01-06","2020-01-06","0"
"626560","Arno Blanc","Male","France","Europe","2","24","8075.73","4408.04","1009.47","2016-02-27","2017-03-04","371"
"626896","Ancelina Gendron","Female","France","Europe","1","15","2495.26","1337.47","623.82","2018-12-04","2018-12-04","0"
"626983","Ancelote Tougas","Female","France","Europe","3","14","1310.93","764.83","262.19","2018-12-01","2020-01-27","422"
"627006","Merle Bélair","Male","France","Europe","1","5","1840.00","901.90","1840.00","2019-12-27","2019-12-27","0"
"627190","Adrien Paulet","Male","France","Europe","1","7","471.80","231.28","471.80","2016-06-02","2016-06-02","0"
"627709","William Lamour","Male","France","Europe","1","1","339.00","183.11","339.00","2016-05-24","2016-05-24","0"
"627789","Odo Bernard","Male","France","Europe","1","3","507.00","339.03","507.00","2016-01-15","2016-01-15","0"
"627901","Hugh Labrie","Male","France","Europe","2","12","2509.30","1229.98","1254.65","2017-12-27","2018-06-20","175"
"627996","Geoffrey Grandpré","Male","France","Europe","1","9","1161.00","627.12","1161.00","2020-01-13","2020-01-13","0"
"628139","Holly Pariseau","Female","France","Europe","1","23","20457.88","13137.57","3409.65","2019-11-20","2019-11-20","0"
"628245","Lucille Fluet","Female","France","Europe","1","6","1140.00","762.30","1140.00","2017-12-27","2017-12-27","0"
"628320","Gilles Lamare","Male","France","Europe","1","14","2526.23","1526.84","1263.12","2016-05-03","2016-05-03","0"
"629074","Ferragus L'Hiver","Male","France","Europe","1","9","1608.76","840.33","402.19","2020-03-07","2020-03-07","0"
"629413","Agathe Paré","Female","France","Europe","1","17","3452.75","1788.63","863.19","2019-11-15","2019-11-15","0"
"629572","Leverett Mercier","Male","France","Europe","1","4","1211.98","653.94","605.99","2019-06-14","2019-06-14","0"
"629819","Antoinette Vertefeuille","Female","France","Europe","1","4","3366.00","2184.90","1683.00","2020-05-27","2020-05-27","0"
"630481","Eleanor Batard","Female","France","Europe","1","22","7414.46","3988.01","1853.62","2019-01-28","2019-01-28","0"
"631471","Phillipa Maheu","Female","France","Europe","1","4","1671.43","819.29","557.14","2017-09-17","2017-09-17","0"
"631500","Odelette Beaujolie","Female","France","Europe","1","3","652.98","352.70","326.49","2017-12-18","2017-12-18","0"
"631557","Javier D'Avis","Male","France","Europe","1","7","160.23","107.17","160.23","2020-12-11","2020-12-11","0"
"631580","Henri Henrichon","Male","France","Europe","3","42","14491.39","8441.42","1207.62","2018-02-22","2020-06-23","852"
"631631","Honore Lafond","Female","France","Europe","1","8","4821.00","3214.94","2410.50","2017-12-13","2017-12-13","0"
"632425","Noémi Alexandre","Female","France","Europe","3","25","2794.31","1724.51","349.29","2019-10-18","2020-06-04","230"
"632482","Victorine Ferland","Female","France","Europe","1","6","1222.24","814.04","611.12","2018-01-27","2018-01-27","0"
"632575","Audric Crête","Male","France","Europe","1","16","2940.91","1588.51","980.30","2016-06-29","2016-06-29","0"
"632752","Fleur Paré","Female","France","Europe","3","14","5842.68","3735.27","973.78","2016-09-16","2019-08-31","1079"
"633008","Royden Authier","Male","France","Europe","1","15","2926.66","1647.93","731.67","2019-03-15","2019-03-15","0"
"633033","Fayme Picard","Female","France","Europe","1","4","555.74","272.42","185.25","2020-11-12","2020-11-12","0"
"633039","Rabican Deslauriers","Male","France","Europe","1","1","877.50","473.97","877.50","2020-11-30","2020-11-30","0"
"633269","Eliot Gingras","Male","France","Europe","1","6","1533.87","877.99","511.29","2018-12-04","2018-12-04","0"
"633328","Heloise Charlesbois","Female","France","Europe","2","21","7392.02","4632.59","924.00","2016-06-23","2019-05-28","1069"
"633348","Juliette Gendron","Female","France","Europe","2","7","2005.95","1319.76","668.65","2016-09-27","2019-12-19","1178"
"633448","Orane Vallée","Female","France","Europe","2","11","3410.14","2075.92","568.36","2018-10-19","2019-02-12","116"
"633593","Alphonsine St-Jacques","Female","France","Europe","2","22","8924.63","5188.69","1274.95","2016-07-15","2017-12-28","531"
"633649","Moore Mercier","Male","France","Europe","1","11","1507.40","814.21","502.47","2018-10-17","2018-10-17","0"
"633846","Rachelle Richard","Female","France","Europe","2","25","2597.85","1405.91","432.98","2016-12-14","2019-09-05","995"
"633904","Maslin Bossé","Male","France","Europe","2","12","1860.90","999.88","620.30","2019-06-27","2019-12-07","163"
"634317","Marcel Chartré","Male","France","Europe","3","22","13109.63","7072.90","1872.80","2016-06-14","2017-12-23","557"
"634686","Manon Bourque","Female","France","Europe","2","8","2717.94","1678.22","1358.97","2019-09-03","2020-06-16","287"
"634713","Vedette Angélil","Female","France","Europe","1","8","3196.40","2100.15","1598.20","2018-10-12","2018-10-12","0"
"634965","Éléonore Soucy","Female","France","Europe","1","4","19.96","9.80","19.96","2020-10-14","2020-10-14","0"
"635391","Martin Aubé","Male","France","Europe","1","9","1523.99","819.33","762.00","2018-06-20","2018-06-20","0"
"635546","Octave Brunelle","Male","France","Europe","1","4","350.87","176.04","175.44","2019-12-28","2019-12-28","0"
